Date, Time, mavlink_terrain_report_t.current_height, mavlink_gps_raw_int_t.lat, mavlink_gps_raw_int_t.lon, mavlink_attitude_t.yaw, mavlink_attitude_t.roll, mavlink_attitude_t.pitch
9/17/2018, 4:45:09 , -91.08395, 492573568, -1232431401, -2.196514, 0.7819543, -0.304099
9/17/2018, 4:45:09 , -91.08395, 492573568, -1232431401, -1.946869, 1.7212, -0.08832143
9/17/2018, 4:45:09 , -91.08395, 492573588, -1232431415, -1.946869, 1.7212, -0.08832143
9/17/2018, 4:45:09 , -90.93513, 492573588, -1232431415, -1.946869, 1.7212, -0.08832143
9/17/2018, 4:45:10 , -90.93513, 492573588, -1232431415, -2.443005, 1.594766, 0.1464691
9/17/2018, 4:45:10 , -90.93513, 492573588, -1232431415, -2.457293, 1.409714, 0.03185449
9/17/2018, 4:45:10 , -90.93513, 492573618, -1232431394, -2.457293, 1.409714, 0.03185449
9/17/2018, 4:45:10 , -90.76837, 492573618, -1232431394, -2.457293, 1.409714, 0.03185449
9/17/2018, 4:45:10 , -90.76837, 492573618, -1232431394, 2.62645, 1.180941, -0.1775321
9/17/2018, 4:45:11 , -90.76837, 492573625, -1232431374, 2.62645, 1.180941, -0.1775321
9/17/2018, 4:45:11 , -90.86967, 492573625, -1232431374, 2.62645, 1.180941, -0.1775321
9/17/2018, 4:45:11 , -90.86967, 492573625, -1232431374, 1.151473, 1.526813, -0.4665785
9/17/2018, 4:45:11 , -90.86967, 492573625, -1232431374, -1.120986, 1.625392, -0.7550212
9/17/2018, 4:45:11 , -90.86967, 492573639, -1232431424, -1.120986, 1.625392, -0.7550212
9/17/2018, 4:45:11 , -90.73904, 492573639, -1232431424, -1.120986, 1.625392, -0.7550212
9/17/2018, 4:45:12 , -90.73904, 492573639, -1232431424, 2.815728, 1.786973, -0.7462817
9/17/2018, 4:45:12 , -90.73904, 492573651, -1232431416, 2.815728, 1.786973, -0.7462817
9/17/2018, 4:45:12 , -90.9003, 492573651, -1232431416, 2.815728, 1.786973, -0.7462817
9/17/2018, 4:45:12 , -90.9003, 492573651, -1232431416, 0.6820518, 1.751324, -0.7945575
9/17/2018, 4:45:12 , -90.9003, 492573651, -1232431416, -1.509935, 1.860071, -0.8513747
9/17/2018, 4:45:12 , -90.9003, 492573674, -1232431466, -1.509935, 1.860071, -0.8513747
9/17/2018, 4:45:13 , -90.8604, 492573674, -1232431466, -1.509935, 1.860071, -0.8513747
9/17/2018, 4:45:13 , -90.8604, 492573674, -1232431466, 2.617248, 2.184174, -0.6876041
9/17/2018, 4:45:13 , -90.8604, 492573739, -1232431399, 2.617248, 2.184174, -0.6876041
9/17/2018, 4:45:13 , -90.93825, 492573739, -1232431399, 2.617248, 2.184174, -0.6876041
9/17/2018, 4:45:13 , -90.93825, 492573739, -1232431399, 1.043464, 2.779603, -0.2938347
9/17/2018, 4:45:14 , -90.93825, 492573739, -1232431399, -0.9458292, 2.972592, -0.02331097
